title,gg_url,cover_url
Lost Odyssey,https://ggapp.io/games/XtLznT/lost-odyssey,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1h0THpuVC81MzU3OTBmYS02YjNmLTQwZWQtYmNiYS1hYjU4NWRkMGVlYjUuanBlZyIsImVkaXRzIjp7InRvRm9ybWF0IjoianBnIiwianBlZyI6eyJxdWFsaXR5Ijo4MCwiY2hyb21hU3Vic2FtcGxpbmciOiI0OjQ6NCJ9LCJyZXNpemUiOnsid2lkdGgiOjMxNiwiaGVpZ2h0Ijo0NzR9fX0=
Bravely Default,https://ggapp.io/games/76bxUD/bravely-default,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzc2YnhVRC8zNTMyNzZhOC1lZWU2LTRmYTktOTFmNi1kYTY0MzE1MDNkZWIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Broken Age: The Complete Adventure,https://ggapp.io/games/UzbSNR/broken-age-the-complete-adventure,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1V6YlNOUi85NDM5OTM0My1hYzA3LTQ5MTktYjAwYy00MGRhMTAyYWU2NjMucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Daxter,https://ggapp.io/games/4KxS5A/daxter,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzRLeFM1QS9mZDE1MDc3NC02ODQyLTQxNzUtOGQ3Mi1lNWZkNjAzNmMzODcucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Psychonauts 2,https://ggapp.io/games/gb3rL6/psychonauts-2,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2diM3JMNi85NmM0OGUyZi1lMDI0LTQ5MDQtOTIyZS04NmI1NjZiMjRlM2IuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Tails Noir,https://ggapp.io/games/X94MKl/tails-noir,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1g5NE1LbC80YTQ3YWUyZi00ZWU1LTQxZGMtOGM5MS0yOTg1MzUwNTJmMDgucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
A Plague Tale: Requiem,https://ggapp.io/games/tjLPw1/a-plague-tale-requiem,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3RqTFB3MS83NjUwZjBlYS1lZmU2LTQyOTEtYjljNC01MjlmODEzYWFlN2QuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
The Forgotten City,https://ggapp.io/games/VaO8rz/the-forgotten-city,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1ZhTzhyei8yZTFkNjExOS03YjYwLTQyODktYjE2OC1kOTRhNjNkNmM1MjYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Teenage Mutant Ninja Turtles: Shredder's Revenge,https://ggapp.io/games/gDYc13/teenage-mutant-ninja-turtles-shredders-revenge,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2dEWWMxMy82NDAwZDdiMy0xYzdhLTQxNTAtYmU2MS03ZmIzMDNkMmRiZTkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Mass Effect 3,https://ggapp.io/games/aBqKyG/mass-effect-3,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2FCcUt5Ry85NWUwMTBmNC05NDhmLTRhYWYtYTFjOC0zYWY3OGEzNTdmZjkucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Mass Effect 2,https://ggapp.io/games/fouNA4/mass-effect-2,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2ZvdU5BNC84YmZkMTVhYi01YzA2LTQwMDgtOWY1OC03NTU3NzA4YjMyNTAucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Mass Effect,https://ggapp.io/games/fc9G6Q/mass-effect,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2ZjOUc2US83NTg1ZGVmYi02ZTZlLTRmMDItYjE0YS02MTM4NzA5Njk0ZWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Assassin's Creed® Origins,https://ggapp.io/games/0OFLRX/assassins-creed-r-origins,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzBPRkxSWC8wYzZmYTRmYi0yZWMxLTRiZDEtOTk4MC1lODgwNjVkZTFkMTEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Mirror's Edge™,https://ggapp.io/games/1zorW0/mirrors-edge-tm,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzF6b3JXMC9hOTJiM2ZjNS03ODMyLTRlNTktYWFiMC1iZWJkOGJiZDBmYzkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Astria Ascending,https://ggapp.io/games/Gzeof5/astria-ascending,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0d6ZW9mNS9hODY0NDc4Ni05MzQxLTQ5ODAtODVkOC1mNGQyODRkNTE1YjkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Alan Wake's American Nightmare,https://ggapp.io/games/OS5N7e/alan-wakes-american-nightmare,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL09TNU43ZS81MTRjODE3ZC1hZGVjLTRhYzUtOWQzYi04ZjcyZTk2ZTFhNWMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Kirby Star Allies,https://ggapp.io/games/4rrjuh/kirby-star-allies,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzRycmp1aC9jMDAwODVhMS1kMzNiLTQ2MTAtYmU1ZC01MWNhYmY2NmRlOGUucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Yakuza: Like a Dragon,https://ggapp.io/games/iNbxfG/yakuza-like-a-dragon,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2lOYnhmRy9iZDNmY2Y1MC02M2FiLTQxMDctYTgxOS1hYTBjMjcxMWNjZjAucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Marvel's Guardians of the Galaxy,https://ggapp.io/games/LlYFmU/marvels-guardians-of-the-galaxy,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0xsWUZtVS9jMWExZmM2Ni0yY2VmLTQyNjktYWZlOC1hZjU5MjZmYzMyM2MuanBlZyIsImVkaXRzIjp7InRvRm9ybWF0IjoianBnIiwianBlZyI6eyJxdWFsaXR5Ijo4MCwiY2hyb21hU3Vic2FtcGxpbmciOiI0OjQ6NCJ9LCJyZXNpemUiOnsid2lkdGgiOjMxNiwiaGVpZ2h0Ijo0NzR9fX0=
Kingdom Hearts II,https://ggapp.io/games/H2ks3A/kingdom-hearts-ii,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0gya3MzQS9jMDM4MWYwYy05NjU0LTQzYzgtYTYzZC0zZWM4MzY1YjFkMWQucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Twelve Minutes,https://ggapp.io/games/RUFO65/twelve-minutes,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1JVRk82NS8yZTM0MGIwZi05ZTY1LTRhNDYtODE3Mi0xYWNiODQzNDE2NGUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Need for Speed: ProStreet,https://ggapp.io/games/P1xPAb/need-for-speed-prostreet,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1AxeFBBYi81ODEzNzY3ZC1lNzE3LTRiMjktOTQyYy0wODA0MjQxYzBmMTIucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Need for Speed: Most Wanted,https://ggapp.io/games/uJ1jvX/need-for-speed-most-wanted,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3VKMWp2WC8yZDFjYTA3ZC00OTBiLTQyM2EtOWQ5OC1lMmZjMGFlMDZhMWEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Need for Speed: The Run,https://ggapp.io/games/15jEG4/need-for-speed-the-run,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzE1akVHNC82MDc1OTI5YS1kNjRmLTRmOTUtYTMxYi1hM2ZlZjljMTkwYzIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Need for Speed™ Most Wanted,https://ggapp.io/games/Ed0a74/need-for-speed-tm-most-wanted,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0VkMGE3NC85ZGJlZTEzYS03YjM1LTQyZjUtYTUzYy01ZjNlNmNmMmEwMWYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Need for Speed: Carbon,https://ggapp.io/games/zR7SrO/need-for-speed-carbon,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3pSN1NyTy8yMGYyYzlhYS1mMzI0LTQwYjAtOTA2OC1iYWE1YjIzNmY3MDkucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Need for Speed: Underground,https://ggapp.io/games/tHvwu7/need-for-speed-underground,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3RIdnd1Ny8xNjhmYWQxYi1kZTM1LTQ5ZTQtYjYxMS00MzBjZGRmN2Q3OGEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Need for Speed™ Payback,https://ggapp.io/games/KfYTDX/need-for-speed-tm-payback,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0tmWVREWC85MTY4NzJiZS1mMzUwLTRmODgtYjVjNC0zODMzYjE3ZDk2M2YuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
A Plague Tale: Innocence,https://ggapp.io/games/MxSX5e/a-plague-tale-innocence,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL014U1g1ZS9mNDA5NWQyNS05Mjc0LTRhMzAtOTc1OC1jNjE1NWNkYWFmNjMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Wolfenstein: The New Order,https://ggapp.io/games/GUsEAW/wolfenstein-the-new-order,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0dVc0VBVy9lNGJiOGVlNC04ZWNlLTRjYzMtYTZmYS01MTcyMmJmMWU0MGQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Enslaved: Odyssey to the West,https://ggapp.io/games/yEme3u/enslaved-odyssey-to-the-west,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3lFbWUzdS9mNTM5YzUzZC03Mzk4LTQ4MjMtOTJkOC0zOTVlMWQ0NDk5MTcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Portal,https://ggapp.io/games/i9BAKV/portal,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2k5QkFLVi83NTZiMWM1MS1iNWJiLTRhNzQtOGZjNy1iMzRmNjM1MmI3Y2QuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Portal 2,https://ggapp.io/games/ZRkyBf/portal-2,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1pSa3lCZi83N2RmYmZkNC03MTc4LTRhMDgtYmI3Mi05MmNkODNjYWI4YWMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
STAR WARS Jedi: Fallen Order™,https://ggapp.io/games/lA87v1/star-wars-jedi-fallen-order-tm,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2xBODd2MS9lNzBhNWUxMy1kYWZhLTQxMDYtYTU0Ni1kYjIyZTM0OTA1ZDUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Pokémon Legends: Arceus,https://ggapp.io/games/L5kDaD/pokemon-legends-arceus,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0w1a0RhRC82ZDRlMzkzNi1lN2JmLTQyY2EtOGEyZC1mYjBiMDdmY2NjZTEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Kirby: Triple Deluxe,https://ggapp.io/games/SXN4aE/kirby-triple-deluxe,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1NYTjRhRS9iYWVkNDhmMy0zZjE2LTQyYzktYjA0Ny02NGFjOTk1NjFmZTcucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Resident Evil 4,https://ggapp.io/games/WCRcac/resident-evil-4,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1dDUmNhYy9mZTIxMDIxZC1hZTFiLTQxNzctODlmOS1kYTAxNGFiMjk2ZDMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Resident Evil,https://ggapp.io/games/YMVOoY/resident-evil,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1lNVk9vWS8yZWRiMjE5ZC1iMDA4LTQ3MTgtYWIyNy1lMWUzNDQ5NDRmMTUucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
Resident Evil,https://ggapp.io/games/RW4xcL/resident-evil,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1JXNHhjTC9kMDI4YjA2Ni01ZDYzLTQ5NDEtODM0OS1iNWY0ZjgzOWZiM2YucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
God of War III,https://ggapp.io/games/FURmwe/god-of-war-iii,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0ZVUm13ZS9kNDQ2MTY3ZC05MGNkLTRmNzUtYmU2OS1mZDFiOGExMjI4OTkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
God of War II,https://ggapp.io/games/W5iqPY/god-of-war-ii,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1c1aXFQWS9lMjM0YjgyZS0zMWM0LTQ0YTMtYjQ0Zi0wZjM0NDJkOGI3ZGYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
God of War: Chains of Olympus,https://ggapp.io/games/tDMp06/god-of-war-chains-of-olympus,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3RETXAwNi82MDc1NjJhNS00YTk0LTQ1NGYtODBmNi0wZTcyNTVkZWJiNTIucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==
